id;parentId;parentUrl;expandInMenu;visible;priority;access;title;linkText;url;topDescription;bottomDescription;metaTitle;metaDescription;
"";"";"bezpecnost";"0";"1";"1";"1";"Zimné vybavenie";"Zimné vybavenie";"zimne-vybavenie";"<p>Zimná výbava do auta – škrabky na ľad, snehové metly a zmetáky, plachty a clony na čelné sklo aj ďalšie doplnky na zimné mesiace.</p>";"";"Škrabky, snehové metly a zimné doplnky | PremiumStore.sk";"Škrabky na ľad, snehové metly, plachty na čelné sklo a ďalšie zimné vybavenie do auta."
"";"";"bezpecnost";"0";"1";"2";"1";"Upínacie pásy a gumy";"Upínacie pásy a gumy";"upinacie-gumy-a-pasy";"<p>Upínacie pásy s ráčnou, popruhy a gumené expandery na bezpečné upevnenie nákladu v kufri, na prívese aj na strešnom nosiči.</p>";"";"Upínacie pásy, ráčne a expandery na náklad | PremiumStore.sk";"Upínacie pásy s ráčnou, popruhy a gumené expandery na bezpečné upevnenie nákladu v aute aj na strešnom nosiči."
"";"";"bezpecnost";"0";"1";"3";"1";"Ťažné laná a vyprosťovanie";"Ťažné laná a vyprosťovanie";"tazne-lana";"<p>Ťažné a vyprosťovacie laná s nosnosťou od 2200 do 13 000 kg, pružné aj popruhové, ťažné tyče s certifikátom TÜV/GS a ťažné oká. Značka SIXTOL.</p>";"";"Ťažné a vyprosťovacie laná, ťažné oká | PremiumStore.sk";"Ťažné laná od 2200 do 5000 kg, vyprosťovacie laná, ťažné tyče a ťažné oká s certifikátom TÜV."
"";"";"";"0";"1";"7";"1";"Domáce spotrebiče";"Domáce spotrebiče";"domace-spotrebice";"<p>Veľké aj malé domáce spotrebiče – chladničky, práčky, sporáky a vstavané spotrebiče do kuchyne, ako aj drobné kuchynské roboty, kávovary, vysávače a upratovacie pomôcky. Pri vstavaných spotrebičoch odporúčame pred kúpou skontrolovať presné rozmery výklenku.</p>";"";"Domáce spotrebiče – veľké aj malé | PremiumStore.sk";"Chladničky, práčky, umývačky riadu, rúry a malé kuchynské spotrebiče značiek Gorenje, Beko a ďalších."
"";"";"domace-spotrebice";"0";"1";"1";"1";"Vysávače";"Vysávače";"vysavace";"<p>Vysávače všetkých typov – robotické vysávače (Roborock, MOVA, Viomi, Dreame), tyčové a akumulátorové vysávače (Rowenta) aj klasické podlahové modely. Doplnené o náhradné diely – filtre, mopy a kefy.</p>";"";"Robotické a tyčové vysávače Roborock, Rowenta | PremiumStore.sk";"Robotické, tyčové a akumulátorové vysávače, značky Roborock, Rowenta a MOVA, aj náhradné diely."
"";"";"domace-spotrebice";"0";"1";"2";"1";"Príslušenstvo k malým spotrebičom";"Príslušenstvo k malým spotrebičom";"prislusenstvo-k-malym-spotrebicom";"<p>Náhradné diely a spotrebný materiál k malým spotrebičom – vrecká a filtre do vysávačov, odvápňovače ku kávovarom a žehličkám. Značky Koma, Electrolux, ScanPart a Rowenta.</p>";"";"Vrecká do vysávačov a odvápňovače Koma, Electrolux | PremiumStore.sk";"Vrecká a filtre do vysávačov, odvápňovače ku kávovarom, značky Koma, Electrolux a Rowenta."
"";"";"domace-spotrebice";"0";"1";"3";"1";"Kávovary a espressá";"Kávovary a espressá";"kavovary-a-espressa";"<p>Kávovary na kávové kapsule aj automatické espressá, moka kanvice a frenchpressy, doplnené o samotné kávové kapsule (Nescafé, Lavazza). Značky ETA, Russell Hobbs a KRUPS.</p>";"";"Kávovary na kapsule a espressá KRUPS, Lavazza | PremiumStore.sk";"Kávovary na kapsule, automatické espressá, moka kanvice a kávové kapsule, značky Lavazza, Nescafé a KRUPS."
"";"";"domace-spotrebice";"0";"1";"4";"1";"Príprava nápojov";"Príprava nápojov";"priprava-napojov";"<p>Príprava nápojov – rýchlovarné kanvice, filtračné kanvice na vodu (BWT, Brita, Laica), odšťavovače a výrobníky ľadu. Značky Ariete a Bravo.</p>";"";"Rýchlovarné kanvice a filtračné kanvice BWT, Brita | PremiumStore.sk";"Rýchlovarné a filtračné kanvice na vodu, odšťavovače a výrobníky ľadu, značky BWT, Brita, Laica a Ariete."
"";"";"domace-spotrebice";"0";"1";"5";"1";"Kuchynské roboty a krájače";"Kuchynské roboty a krájače";"kuchynske-roboty-a-krajace";"<p>Kuchynské roboty, mixéry a šľahače aj krájače potravín – značky Tefal, Ariete, Nutribullet, Zelmer a G3Ferrari.</p>";"";"Kuchynské roboty a blendery Tefal, Zelmer | PremiumStore.sk";"Kuchynské roboty, mixéry, šľahače a krájače potravín, značky Tefal, Ariete, Nutribullet a Zelmer."
"";"";"domace-spotrebice";"0";"1";"6";"1";"Horúcovzdušné fritézy a multifunkčné hrnce";"Horúcovzdušné fritézy a multifunkčné hrnce";"fritezy-a-hrnce";"<p>Horúcovzdušné fritézy, multifunkčné (tlakové) a pomalé hrnce a elektrické panvice – značky Tefal, DOMO a TESLA. Vhodné na zdravšiu prípravu jedla s minimom oleja.</p>";"";"Horúcovzdušné fritézy a multifunkčné hrnce | PremiumStore.sk";"Horúcovzdušné fritézy, tlakové a multifunkčné hrnce na varenie bez oleja. Porovnajte objem, príkon a programy."
"";"";"domace-spotrebice";"0";"1";"7";"1";"Meteostanice";"Meteostanice";"meteostanice";"<p>Meteorologické stanice s bezdrôtovými vonkajšími čidlami, niektoré s pripojením k počítaču, a digitálne teplomery – značky GARNI a Solight.</p>";"";"Meteorologické stanice GARNI a Solight | PremiumStore.sk";"Meteorologické stanice s bezdrôtovými čidlami, digitálne teplomery, značky GARNI a Solight."
"";"";"domace-spotrebice";"0";"1";"8";"1";"Upratovacie pomôcky";"Upratovacie pomôcky";"upratovacie-pomocky";"<p>Upratovacie pomôcky – mopy a kompletné upratovacie súpravy, čistiace prostriedky a čističe okien. Dominuje značka Leifheit, doplnená o Vileda.</p>";"";"Mopy a čistiace súpravy Leifheit, Vileda | PremiumStore.sk";"Mopy a upratovacie súpravy, čistiace prostriedky a čističe okien, značky Leifheit a Vileda."
"";"";"domace-spotrebice";"0";"1";"9";"1";"Žehličky";"Žehličky";"zehlicky";"<p>Žehličky a starostlivosť o bielizeň – naparovacie žehličky, ručné naparovače odevov, žehliace dosky a sušiaky na bielizeň. Značky Leifheit, Tefal a Russell Hobbs.</p>";"";"Naparovacie žehličky a naparovače Leifheit, Tefal | PremiumStore.sk";"Naparovacie žehličky, naparovače odevov, žehliace dosky a sušiaky na bielizeň, značky Leifheit a Tefal."
"";"";"domace-spotrebice";"0";"1";"10";"1";"Chladničky";"Chladničky";"chladnicky";"<p>Voľne stojace chladničky – kombinované (chladnička s mrazničkou) aj jednoduchšie monoklimatické modely, značky Gorenje, Guzzanti, Beko, Samsung a AMICA. Pri výbere zohľadnite objem, energetickú triedu a rozmery.</p>";"";"Chladničky Gorenje, Beko, Samsung | PremiumStore.sk";"Kombinované aj monoklimatické chladničky značiek Gorenje, Guzzanti a ďalších."
"";"";"domace-spotrebice";"0";"1";"11";"1";"Grily, pekárne, variče";"Grily, pekárne, variče";"grily--pekarne--varice";"<p>Elektrické grily, domáce pece na pizzu, elektrické variče a palacinkovače – značky G3Ferrari, Tefal a DOMO.</p>";"";"Elektrické grily a pece na pizzu | PremiumStore.sk";"Elektrické grily, pece na pizzu, elektrické variče a palacinkovače, značky G3Ferrari a Tefal."
"";"";"domace-spotrebice";"0";"1";"12";"1";"Práčky";"Práčky";"pracky";"<p>Práčky s predným aj vrchným plnením – značky Beko, Electrolux, Candy, Gorenje a Whirlpool, doplnené o napúšťacie hadice a ďalšie príslušenstvo (KOMA).</p>";"";"Práčky Beko, Electrolux, Candy, Gorenje | PremiumStore.sk";"Práčky s predným aj vrchným plnením, značky Beko, Electrolux a ďalších, plus príslušenstvo."
"";"";"domace-spotrebice";"0";"1";"13";"1";"Vákuovačky a zváračky fólií";"Vákuovačky a zváračky fólií";"vakuovacky-a-zvaracky-folii";"<p>Vákuovačky a zváračky fólií na dlhšie skladovanie potravín, značky FoodSaver, Leifheit a Maxxo, vrátane vákuovacích vreciek a rolí.</p>";"";"Vákuovačky potravín FoodSaver, Leifheit | PremiumStore.sk";"Vákuovačky a zváračky fólií na skladovanie potravín, značky FoodSaver, Leifheit a Maxxo."
"";"";"domace-spotrebice";"0";"1";"14";"1";"Sendvičovače, hriankovače, vaflovače";"Sendvičovače, hriankovače, vaflovače";"sendvicovace--hriankovace--vaflovace";"<p>Raňajkové spotrebiče – hriankovače, sendvičovače a vaflovače, značky DOMO, Ariete a ETA.</p>";"";"Hriankovače a vaflovače DOMO, Ariete | PremiumStore.sk";"Hriankovače, sendvičovače a vaflovače, značky DOMO, Ariete a ETA."
"";"";"domace-spotrebice";"0";"1";"15";"1";"Hodiny a budíky";"Hodiny a budíky";"hodiny-2";"<p>Budíky (digitálne aj analógové, niektoré s teplomerom) a nástenné hodiny, prevažne značka TechnoLine.</p>";"";"Digitálne a analógové budíky TechnoLine | PremiumStore.sk";"Digitálne aj analógové budíky a nástenné hodiny, značka TechnoLine."
"";"";"domace-spotrebice";"0";"1";"16";"1";"Varné dosky";"Varné dosky";"varne-dosky";"<p>Varné dosky do kuchynskej linky – indukčné, sklokeramické aj plynové, značky Electrolux, BEKO, AMICA a Gorenje.</p>";"";"Indukčné a sklokeramické varné dosky Electrolux, BEKO | PremiumStore.sk";"Indukčné, sklokeramické a plynové varné dosky, značky Electrolux, BEKO, AMICA a Gorenje."
"";"";"domace-spotrebice";"0";"1";"17";"1";"Vstavané rúry";"Vstavané rúry";"vstavane-rury";"<p>Vstavané pečúce rúry do kuchynskej linky, značky Electrolux, Whirlpool, Candy, Gorenje a AMICA. Pred kúpou skontrolujte presné rozmery výklenku.</p>";"";"Vstavané pečúce rúry Electrolux, Whirlpool | PremiumStore.sk";"Vstavané pečúce rúry do kuchynskej linky, značky Electrolux, Whirlpool a ďalších."
"";"";"domace-spotrebice";"0";"1";"18";"1";"Vstavané umývačky riadu";"Vstavané umývačky riadu";"vstavane-umyvacky-riadu";"<p>Vstavané umývačky riadu do kuchynskej linky – bežné 60 cm aj úzke 45 cm modely, značky Electrolux, Gorenje, Candy a Whirlpool.</p>";"";"Vstavané umývačky riadu 60 a 45 cm | PremiumStore.sk";"Vstavané umývačky riadu šírky 60 cm aj úzke 45 cm, značky Electrolux, Gorenje a Whirlpool."
"";"";"domace-spotrebice";"0";"1";"19";"1";"Digestory";"Digestory";"digestory";"<p>Kuchynské digestory – komínové aj výsuvné/výklopné modely, značky Electrolux, AMICA a Candy. Pri výbere zohľadnite šírku (pod kuchynskú linku) a výkon odsávania.</p>";"";"Digestory Electrolux, AMICA, Candy | PremiumStore.sk";"Komínové, výsuvné a výklopné digestory značiek Electrolux, AMICA a Candy."
"";"";"domace-spotrebice";"0";"1";"20";"1";"Klimatizácia a vzduch";"Klimatizácia a vzduch";"vzduchotechnika";"<p>Všetko pre kvalitu a teplotu vzduchu v domácnosti – mobilné klimatizácie a ochladzovače, ventilátory, odvlhčovače, čističky a zvlhčovače vzduchu aj aróma difuzéry. Elektrické ohrievače a radiátory nájdete v kategórii <a href=""/vykurovanie-a-ohrev-vody/"">Vykurovanie a ohrev vody</a>.</p>";"";"Klimatizácia, ventilátory a čističky vzduchu | PremiumStore.sk";"Ventilátory, čističky a zvlhčovače vzduchu, odvlhčovače, ohrievače, klimatizácie a aróma difuzéry pre domácnosť."
"";"";"vzduchotechnika";"0";"1";"1";"1";"Aróma difuzéry";"Aróma difuzéry";"aroma-difuzery";"<p>Aróma difuzéry rozptyľujú esenciálny olej do vzduchu a zároveň ho jemne zvlhčujú. V ponuke sú ultrazvukové difuzéry rôznych objemov aj samotné esenciálne oleje.</p><p>Pri výbere sledujte objem nádržky – určuje, ako dlho difuzér vydrží bez dolievania – a veľkosť miestnosti, pre ktorú je určený.</p>";"";"Aróma difuzéry a esenciálne oleje | PremiumStore.sk";"Ultrazvukové aróma difuzéry a esenciálne oleje na prevoňanie a zvlhčenie vzduchu v miestnosti."
"";"";"vzduchotechnika";"0";"1";"2";"1";"Čističky a zvlhčovače vzduchu";"Čističky a zvlhčovače vzduchu";"cisticky-vzduchu";"<p>Čističky vzduchu odstraňujú z miestnosti prach, peľ a jemné častice PM2,5, zvlhčovače naopak dopĺňajú vlhkosť v prekúrených interiéroch. V ponuke sú prístroje GARNI a TEESA aj náhradné a predfiltre k nim.</p><p>Pri čističke je kľúčový typ filtra (HEPA) a výkon v m³/h vzhľadom na veľkosť miestnosti.</p>";"";"Čističky a zvlhčovače vzduchu – GARNI, TEESA | PremiumStore.sk";"Čističky vzduchu s HEPA filtrami a zvlhčovače vzduchu značiek GARNI a TEESA, vrátane náhradných filtrov."
"";"";"vzduchotechnika";"0";"1";"3";"1";"Ventilátory";"Ventilátory";"ventilatory";"<p>Ventilátory na prúdenie vzduchu v domácnosti – stolové, stojanové aj okenné, prevažne značky Solight. Dopĺňa ich príslušenstvo ako spätné klapky a mini kompresory.</p><p>Pri výbere zohľadnite priemer vrtule a počet rýchlostí; okenný ventilátor rieši odvod vzduchu, stojanový jeho premiešanie.</p>";"";"Stolové, stojanové a okenné ventilátory Solight | PremiumStore.sk";"Stolové, stojanové a okenné ventilátory Solight vrátane spätných klapiek a príslušenstva."
"";"";"vzduchotechnika";"0";"1";"4";"1";"Odvlhčovače vzduchu";"Odvlhčovače vzduchu";"odvlhcovace-vzduchu";"<p>Odvlhčovače odoberajú z miestnosti prebytočnú vlhkosť a bránia vzniku plesní. V ponuke sú elektrické odvlhčovače aj pasívne pohlcovače vlhkosti s náhradnými náplňami.</p><p>Výkon sa udáva v litroch odobratej vody za deň – pri pivnici alebo vlhkej kúpeľni volte vyšší.</p>";"";"Odvlhčovače vzduchu a pohlcovače vlhkosti | PremiumStore.sk";"Elektrické odvlhčovače vzduchu a pohlcovače vlhkosti do pivníc, kúpeľní a vlhkých miestností."
"";"";"vzduchotechnika";"0";"1";"5";"1";"Klimatizácia";"Klimatizácia";"klimatizacia";"<p>Mobilné klimatizácie a ochladzovače vzduchu, ktoré nevyžadujú pevnú inštaláciu – stačí vyviesť hadicu oknom. Vhodné do bytu, kancelárie aj na prenájom.</p><p>Rozhodujúci je chladiaci výkon v BTU alebo kW vzhľadom na objem miestnosti.</p>";"";"Mobilné klimatizácie a ochladzovače vzduchu | PremiumStore.sk";"Mobilné klimatizácie a ochladzovače vzduchu do bytu a kancelárie bez potreby pevnej inštalácie."
"";"";"domace-spotrebice";"0";"1";"21";"1";"Triedenie odpadu a domáce organizéry";"Triedenie odpadu a domáce organizéry";"triedenie-odpadu-a-organizery";"<p>Tašky a koše na triedený odpad SIXTOL SORT EASY na sklo, plast, papier aj kov – skladné, umývateľné a farebne odlíšené. Doplnené o organizéry a drobné doplnky do domácnosti.</p>";"";"Tašky na triedený odpad a domáce organizéry | PremiumStore.sk";"Tašky a koše na triedený odpad SIXTOL SORT EASY, organizéry a doplnky, ktoré udržia poriadok v domácnosti aj v pivnici."
"";"";"domace-spotrebice";"0";"1";"22";"1";"Sušičky bielizne";"Sušičky bielizne";"susicky";"<p>Sušičky bielizne – značky LG, Candy, Electrolux, Whirlpool, Beko a Samsung.</p>";"";"Sušičky bielizne LG, Candy, Electrolux | PremiumStore.sk";"Sušičky bielizne značiek LG, Candy, Electrolux a ďalších."
"";"";"domace-spotrebice";"0";"1";"23";"1";"Sanitárna technika";"Sanitárna technika";"sanitarna-technika";"<p>Umývadlové a sprchové batérie s vstavaným elektrickým ohrevom vody, značka TEESA – riešenie tam, kde nie je k dispozícii bojler alebo prietokový ohrievač.</p>";"";"Umývadlové batérie s ohrevom vody TEESA | PremiumStore.sk";"Umývadlové a sprchové batérie s elektrickým ohrevom vody, značka TEESA."
"";"";"domace-spotrebice";"0";"1";"24";"1";"Kuchynské vybavenie";"Kuchynské vybavenie";"kuchynske-vybavenie";"<p>Všetko do kuchyne okrem spotrebičov – <a href=""/hrnce-a-panvice/"">hrnce a panvice</a>, <a href=""/pecuce-formy/"">formy na pečenie</a>, <a href=""/termosky-a-termohrnceky/"">termosky a termohrnčeky</a>, <a href=""/pohare-a-flase/"">poháre a fľaše</a> a <a href=""/kuchynske-potreby/"">kuchynské pomôcky</a> od váh po nože. Kávovary nájdete v <a href=""/kavovary-a-espressa/"">Kávovary a espressá</a>, kanvice v <a href=""/priprava-napojov/"">Príprava nápojov</a>.</p>";"";"Kuchynské vybavenie – hrnce, formy, pomôcky | PremiumStore.sk";"Hrnce a panvice, formy na pečenie, termosky, poháre a fľaše aj kuchynské pomôcky, váhy a nože."
"";"";"kuchynske-vybavenie";"0";"1";"1";"1";"Kuchynské pomôcky";"Kuchynské pomôcky";"kuchynske-potreby";"<p>Drobné vybavenie, bez ktorého sa v kuchyni nezaobídete – <a href=""/kuchynske-vahy/"">kuchynské váhy</a> a teplomery, nože a nožnice, varešky, naberačky a obracačky, krájače a strúhadlá, cedníky, dózy na potraviny a misy.</p>";"";"Kuchynské pomôcky – váhy, nože, varešky | PremiumStore.sk";"Kuchynské váhy, nože a nožnice, varešky a obracačky, krájače, strúhadlá, dózy na potraviny a misy."
"";"";"kuchynske-potreby";"0";"1";"1";"1";"Kuchynské váhy";"Kuchynské váhy";"kuchynske-vahy";"<p>Digitálne kuchynské váhy s presnosťou na gram, závesné váhy na batožinu aj vreckové váhy. Značky EMOS, TEESA a GETI.</p>";"";"Kuchynské váhy digitálne aj závesné | PremiumStore.sk";"Digitálne kuchynské váhy s presnosťou na gram, závesné a vreckové váhy. EMOS, TEESA, GETI."
"";"";"kuchynske-vybavenie";"0";"1";"2";"1";"Hrnce a panvice";"Hrnce a panvice";"hrnce-a-panvice";"<p>Hrnce, rajnice a panvice s mramorovým aj nepriľnavým povrchom, sady riadu a pokrievky. Značky Tefal, Berlingerhaus a Orion.</p>";"";"Hrnce, panvice a pokrievky | PremiumStore.sk";"Hrnce, rajnice a panvice s mramorovým či nepriľnavým povrchom, sady riadu a pokrievky. Tefal, Berlingerhaus."
"";"";"kuchynske-vybavenie";"0";"1";"3";"1";"Termosky a termohrnčeky";"Termosky a termohrnčeky";"termosky-a-termohrnceky";"<p>Termosky na nápoje aj jedlo, termohrnčeky vhodné do držiaka v aute a nerezové termofľaše, ktoré udržia teplotu celý deň.</p>";"";"Termosky, termohrnčeky a termofľaše | PremiumStore.sk";"Termosky na nápoje aj jedlo, termohrnčeky do auta a nerezové termofľaše."
"";"";"kuchynske-vybavenie";"0";"1";"4";"1";"Formy na pečenie";"Formy na pečenie";"pecuce-formy";"<p>Silikónové aj plechové formy na pečenie – bábovky, muffiny, torty a chlieb – pekáče a zapekacie misy.</p>";"";"Formy na pečenie, pekáče a zapekacie misy | PremiumStore.sk";"Silikónové aj plechové formy na pečenie, formy na muffiny, bábovky, pekáče a zapekacie misy."
"";"";"kuchynske-vybavenie";"0";"1";"5";"1";"Poháre a fľaše";"Poháre a fľaše";"pohare-a-flase";"<p>Sklenené a plastové poháre, fľaše na vodu na cesty aj do práce, hrnčeky a šálky na kávu a čaj.</p>";"";"Poháre, fľaše na vodu, hrnčeky a šálky | PremiumStore.sk";"Sklenené a plastové poháre, fľaše na vodu, hrnčeky a šálky na kávu aj čaj."
"";"";"domace-spotrebice";"0";"1";"25";"1";"Sporáky a rúry";"Sporáky a rúry";"sporaky-a-rury";"<p>Voľne stojace sporáky s elektrickou rúrou, značky Gorenje, AMICA, Electrolux a G3Ferrari.</p>";"";"Elektrické sporáky Gorenje, AMICA | PremiumStore.sk";"Voľne stojace elektrické sporáky, značky Gorenje, AMICA a Electrolux."
"";"";"domace-spotrebice";"0";"1";"26";"1";"Umývačky riadu";"Umývačky riadu";"umyvacky-riadu";"<p>Voľne stojace umývačky riadu (najmä šírky 60 cm), značky Beko, Gorenje, AMICA a Electrolux.</p>";"";"Voľne stojace umývačky riadu Beko, Gorenje | PremiumStore.sk";"Voľne stojace umývačky riadu 60 cm, značky Beko, Gorenje, AMICA a Electrolux."
"";"";"domace-spotrebice";"0";"1";"27";"1";"Mikrovlnné rúry";"Mikrovlnné rúry";"mikrovlnne-rury";"<p>Voľne stojace mikrovlnné rúry, značky LG, Gorenje, CANDY a BEKO. Pri výbere zohľadnite objem a to, či potrebujete aj grilovaciu funkciu.</p>";"";"Mikrovlnné rúry LG, Gorenje, CANDY | PremiumStore.sk";"Voľne stojace mikrovlnné rúry značiek LG, Gorenje, CANDY a BEKO."
"";"";"domace-spotrebice";"0";"1";"28";"1";"Vinotéky a vitríny";"Vinotéky a vitríny";"vinoteky-a-vitriny";"<p>Vinotéky na skladovanie vína pri optimálnej teplote a chladiace vitríny, prevažne značka Guzzanti.</p>";"";"Vinotéky Guzzanti | PremiumStore.sk";"Voľne stojace vinotéky a chladiace vitríny, značka Guzzanti."
"";"";"domace-spotrebice";"0";"1";"29";"1";"Mrazničky";"Mrazničky";"mraznicky";"<p>Pultové (truhlicové) aj skriňové mrazničky, značky Guzzanti, Beko, Whirlpool a Gorenje.</p>";"";"Pultové mrazničky Guzzanti, Beko, Gorenje | PremiumStore.sk";"Pultové mrazničky Guzzanti, Beko a ďalších značiek pre domácnosť aj chalupu. Porovnajte objem, energetickú triedu a spôsob odmrazovania."
"";"";"domace-spotrebice";"0";"1";"30";"1";"Sušičky potravín";"Sušičky potravín";"susicky-potravin";"<p>Sušičky potravín (dehydratátory) na sušenie ovocia, zeleniny a mäsa, značky EZIDRI, DOMO a Guzzanti.</p>";"";"Sušičky ovocia a potravín EZIDRI, Guzzanti | PremiumStore.sk";"Sušičky ovocia, zeleniny a mäsa (dehydratátory), značky EZIDRI, DOMO a Guzzanti."
"";"";"domace-spotrebice";"0";"1";"31";"1";"Vstavané mikrovlnné rúry";"Vstavané mikrovlnné rúry";"vstavane-mikrovlnne-rury";"<p>Vstavané mikrovlnné rúry do kuchynskej linky, značky Whirlpool, BEKO, Gorenje a Electrolux. Pred kúpou skontrolujte presné rozmery výklenku.</p>";"";"Vstavané mikrovlnky Whirlpool, BEKO, Gorenje | PremiumStore.sk";"Vstavané mikrovlnné rúry do kuchynskej linky, značky Whirlpool, BEKO a Gorenje."
"";"";"domace-spotrebice";"0";"1";"32";"1";"Ostatné domáce spotrebiče";"Ostatné domáce spotrebiče";"ostatne-domace-spotrebice";"<p>Rôznorodé domáce spotrebiče mimo hlavných kategórií – napr. dehydratátory a grily TESLA Cook, značky Euhomy a Girmi.</p>";"";"Sušičky ovocia a ďalšie špeciálne spotrebiče | PremiumStore.sk";"Rôzne špeciálne domáce spotrebiče, ktoré nezapadajú do iných kategórií – Euhomy, Girmi, TESLA Cook."
"";"";"domace-spotrebice";"0";"1";"33";"1";"Vykurovanie a ohrev vody";"Vykurovanie a ohrev vody";"vykurovanie-a-ohrev-vody";"<p>Ohrev vody aj vykurovanie priestoru – prietokové ohrievače vody N'oveen na rýchly ohrev bez bojlera pre kuchyňu, kúpeľňu či chatu. Elektrické <a href=""/vykurovacie-telesa/"">ohrievače a vykurovacie telesá</a> (konvektory, olejové radiátory, keramické a teplovzdušné ohrievače) nájdete v podkategórii.</p>";"";"Ohrievače vody, konvektory a radiátory | PremiumStore.sk";"Prietokové ohrievače vody N'oveen, teplovzdušné konvektory, olejové radiátory a keramické ohrievače."
"";"";"vykurovanie-a-ohrev-vody";"0";"1";"1";"1";"Ohrievače a vykurovacie telesá";"Ohrievače a vykurovacie telesá";"vykurovacie-telesa";"<p>Elektrické vykurovanie na prikúrenie aj ako hlavný zdroj tepla – teplovzdušné konvektory, olejové radiátory, nástenné keramické ohrievače a teplovzdušné ventilátory. Vyberajte podľa výkonu, veľkosti miestnosti a spôsobu montáže (stojaté, nástenné). Značka Solight.</p>";"";"Konvektory, olejové radiátory a ohrievače | PremiumStore.sk";"Teplovzdušné konvektory, olejové radiátory, keramické a teplovzdušné ohrievače Solight na prikúrenie."
"";"";"domace-spotrebice";"0";"1";"34";"1";"Teplomery";"Teplomery";"teplomery-3";"<p>Teplomery pre domácnosť – teplomery na potraviny (Habotest) a solárne termohygrometre BALDRTHERM na meranie teploty a vlhkosti.</p>";"";"Teplomery na potraviny a termohygrometre | PremiumStore.sk";"Teplomery na potraviny a solárne termohygrometre, značky Habotest a BALDRTHERM."
"";"";"domace-spotrebice";"0";"1";"35";"1";"Spotrebiče na párty a oslavy";"Spotrebiče na párty a oslavy";"na-party-a-oslavy";"<p>Spotrebiče na párty a oslavy – fontány na čokoládu, stroje na popcorn a podobné príležitostné spotrebiče, značka Guzzanti.</p>";"";"Fontány na čokoládu a stroje na popcorn | PremiumStore.sk";"Fontány na čokoládu, stroje na popcorn a ďalšie spotrebiče na oslavy, značka Guzzanti."
"";"";"domace-spotrebice";"0";"1";"36";"1";"Vstavané chladenie";"Vstavané chladenie";"vstavane-chladenie";"<p>Vstavané chladničky do kuchynskej linky, značky Beko, Gorenje, Electrolux a Candy. Pred kúpou skontrolujte presné rozmery výklenku.</p>";"";"Vstavané chladničky Beko, Gorenje, Electrolux | PremiumStore.sk";"Vstavané chladničky a kombinácie do kuchynskej linky, značky Beko, Gorenje a ďalších."
"";"";"domace-spotrebice";"0";"0";"37";"1";"Čistiace prístroje a doplnky";"Čistiace prístroje a doplnky";"cistiace-pristroje-a-doplnky";"<p>Čistiace doplnky a náhradné diely – mopy pre robotické vysávače MOVA a ďalšie čistiace prípravky.</p>";"";"Mopy a čistiace doplnky MOVA | PremiumStore.sk";"Náhradné mopy a čistiace doplnky pre robotické vysávače, značka MOVA a HOTO."
"";"";"";"0";"1";"8";"1";"Cestovanie, šport a outdoor";"Cestovanie, šport a outdoor";"cestovanie-sport-a-outdoor";"<p>Kategória pre pohyb a voľný čas – fitness a posilňovanie, bojové športy, cyklistika a elektromobilita, turistika a outdoor, vodné športy aj príslušenstvo pre drony a RC modely. Vyberte si konkrétnu podkategóriu podľa športu alebo aktivity.</p>";"";"Šport, fitness, outdoor a cestovanie | PremiumStore.sk";"Fitness a posilňovanie, bojové športy, cyklistika, turistika, vodné športy aj príslušenstvo pre drony. Široký športový sortiment na PremiumStore.sk."
"";"";"cestovanie-sport-a-outdoor";"0";"1";"1";"1";"Posilňovanie a fitness";"Posilňovanie a fitness";"posilnovanie-a-fitness";"<p>Hlavná kategória posilňovacieho vybavenia – činky a príslušenstvo, posilňovacie lavice a stroje, trenažéry, podložky, stepy a steppery, najmä značka REBEL ACTIVE. Vyberte podľa toho, či budujete domácu posilňovňu alebo hľadáte doplnkové náradie.</p>";"";"Posilňovacie náradie – činky, lavice, trenažéry | PremiumStore.sk";"Činky, posilňovacie lavice, trenažéry, podložky a stepy pre domácu posilňovňu. Značka REBEL ACTIVE."
"";"";"posilnovanie-a-fitness";"0";"1";"1";"1";"Doplnkové posilňovacie pomôcky";"Doplnkové posilňovacie pomôcky";"doplnkove-posilnovacie-pomocky";"<p>Doplnkové posilňovacie pomôcky nadväzujúce na hlavnú ponuku fitness náradia – kettlebelly, gymnastické (odporové) gumy, masážne pomôcky a medicimbaly pre domáce cvičenie aj regeneráciu.</p>";"";"Kettlebelly, gymnastické gumy a masážne pomôcky | PremiumStore.sk";"Kettlebelly, gymnastické gumy, masážne pomôcky a ďalšie doplnkové vybavenie pre posilňovanie a regeneráciu."
"";"";"posilnovanie-a-fitness";"0";"1";"2";"1";"Fitness náradie a vybavenie";"Fitness náradie a vybavenie";"fitness-naradie-a-vybavenie";"<p>Fitness náradie na domáce cvičenie – veslovacie a eliptické trenažéry, smart bike trenažéry Cycplus a vibračné plošiny, najmä značka MERACH.</p>";"";"Veslovacie trenažéry a fitness náradie MERACH | PremiumStore.sk";"Veslovacie a eliptické trenažéry, smart bike trenažéry a vibračné plošiny, značky MERACH a Cycplus."
