code;pairCode;name;guid;defaultCategory;categoryText;categoryText2;categoryText3;categoryText4;categoryText5;categoryText6;categoryText7;categoryText8;categoryText9;categoryText10;categoryText11;
"SOL_TR01";;"Solight lokátor na bicykel, Find My kompatibilný";"1bc8accc-92d6-11f1-b009-bc24110eff41";"Mobily, smart hodinky a tablety > Príslušenstvo";"Mobily, smart hodinky a tablety > Príslušenstvo";;;;;;;;;;;
"SOL_1V286";;"Solight sada LED sviečok, 3ks, 10/13/16cm, strieborná, 3x AAA";"1bd4a216-92d6-11f1-be74-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > Vianocne osvetlenie > Vianočné LED dekorácie";"Elektroinštalačný materiál > Osvetlenie > Vianocne osvetlenie > Vianočné LED dekorácie";;;;;;;;;;;
"SOL_1V276";;"Solight LED drevený betlehem podsvietený, 26x17cm, 6x LED, 2x AA";"1be11ee2-92d6-11f1-8a65-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > Vianocne osvetlenie > Vianočné LED dekorácie";"Elektroinštalačný materiál > Osvetlenie > Vianocne osvetlenie > Vianočné LED dekorácie";;;;;;;;;;;
"SOL_WT132-A";;"Solight LED žiarivka lineárna T8, 22W, 3080lm, 4000K, 150cm, sklo";"1bebc540-92d6-11f1-bf82-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > LED trubicové žiarivky";"Elektroinštalačný materiál > Osvetlenie > LED trubicové žiarivky";;;;;;;;;;;
"SOL_WO794-1";;"Solight LED vonkajšia reťaz s žiarovkami, 25 žiaroviek, 15m +5m, 750lm, teplá biela";"1bf6e2f4-92d6-11f1-a353-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > LED osvetlenie > Vonkajšie osvetlenie > Fasádne a záhradné osvetlenie";"Elektroinštalačný materiál > Osvetlenie > LED osvetlenie > Vonkajšie osvetlenie > Fasádne a záhradné osvetlenie";;;;;;;;;;;
"SOL_WM61-3CCT";;"Solight LED svetelný pás, 3CCT, 5m, sada s 12V adaptérom a diaľk. ovládačom, 8W/m, IP20, 8mm";"1c0d47ec-92d6-11f1-b414-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > LED pásky > LED pásiky";"Elektroinštalačný materiál > Osvetlenie > LED pásky > LED pásiky";;;;;;;;;;;
"SOL_PF37";;"Solight flexo šnúra, 3x 1,5mm2, gumová, čierna, 5m";"1c17f96c-92d6-11f1-b6d0-bc24110eff41";"Elektroinštalačný materiál > Ostatné > 230V > Flexo šnúry";"Elektroinštalačný materiál > Ostatné > 230V > Flexo šnúry";;;;;;;;;;;
"SOL_PP11";;"Solight predlžovací prívod, 3 zásuvky, biely, vypínač, 2m";"1c236608-92d6-11f1-a4b9-bc24110eff41";"Elektroinštalačný materiál > Predlžovačky, zásuvky, vidlica > Viaczásuvkové > Klasické";"Elektroinštalačný materiál > Predlžovačky, zásuvky, vidlica > Viaczásuvkové > Klasické";;;;;;;;;;;
"SOL_PP42";;"Solight predlžovací prívod, 5 zásuviek, biely, 3m";"1c30747e-92d6-11f1-8bcc-bc24110eff41";"Elektroinštalačný materiál > Predlžovačky, zásuvky, vidlica > Viaczásuvkové > Klasické";"Elektroinštalačný materiál > Predlžovačky, zásuvky, vidlica > Viaczásuvkové > Klasické";;;;;;;;;;;
"SOL_WO8001";;"Solight LED osvetlenie s diaľkovým ovládačom Grey, 48W, 3360lm, 38cm, zmena chromatickosti, stmievateľné";"1c3c3caa-92d6-11f1-bc8a-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > LED osvetlenie > Interiérové osvetlenie";"Elektroinštalačný materiál > Osvetlenie > LED osvetlenie > Interiérové osvetlenie";;;;;;;;;;;
"SOL_WO529";;"Solight LED osvetlenie prachotesné, IP65, 38W, 4180lm, 4000K, 120cm, Lifud";"1c479ac8-92d6-11f1-b7e3-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > LED osvetlenie > Technické osvetlenie";"Elektroinštalačný materiál > Osvetlenie > LED osvetlenie > Technické osvetlenie";;;;;;;;;;;
"SOL_1V278";;"Solight LED vianočná kométa, 10x LED, drevená, 30cm";"1c54ff38-92d6-11f1-8139-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > Vianocne osvetlenie > Vianočné LED dekorácie";"Elektroinštalačný materiál > Osvetlenie > Vianocne osvetlenie > Vianočné LED dekorácie";;;;;;;;;;;
"SOL_HN17B";;"Solight vonkajšia anténa, DVB-T2, 35dB";"1c60f3ec-92d6-11f1-9128-bc24110eff41";"TV, audio a video > Antény a satelity > Antény";"TV, audio a video > Antény a satelity > Antény";;;;;;;;;;;
"SOL_WZ516-2";;"Solight LED žiarovka, klasický tvar, 15W, E27, 4000K, 220°, 1650lm";"1c6d1334-92d6-11f1-bab5-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > LED Žiarovky > E27";"Elektroinštalačný materiál > Osvetlenie > LED Žiarovky > E27";;;;;;;;;;;
"SOL_PB25C";;"Solight predlžovací prívod na bubne 10m, USB A+C, 2 zásuvky, sivý kábel, 3x 1,0mm2";"1c78a8e8-92d6-11f1-9c12-bc24110eff41";"Elektroinštalačný materiál > Predlžovačky, zásuvky, vidlica > Navíjacie bubny";"Elektroinštalačný materiál > Predlžovačky, zásuvky, vidlica > Navíjacie bubny";;;;;;;;;;;
"SOL_PO58";;"Solight prepäťová ochrana, 150J, 5 zásuviek, 5m, biela";"1c838f38-92d6-11f1-bf9d-bc24110eff41";"Elektroinštalačný materiál > Predlžovačky, zásuvky, vidlica > Prepäťové ochrany";"Elektroinštalačný materiál > Predlžovačky, zásuvky, vidlica > Prepäťové ochrany";;;;;;;;;;;
"SOL_1V12-WIFI";;"Solight LED WIFI smart vonkajšia vianočná reťaz, 240 LED, 12m, prívod 3m, teplá biela + viacfarebný";"1c8e8942-92d6-11f1-9dfa-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > Vianocne osvetlenie > Vianočné reťaze > Sieťové 230V";"Elektroinštalačný materiál > Osvetlenie > Vianocne osvetlenie > Vianočné reťaze > Sieťové 230V";;;;;;;;;;;
"SOL_WO811";;"Solight LED vonkajšie nástenné osvetlenie Potenza, 2x GU10, čierna";"1c991696-92d6-11f1-9ffa-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > LED osvetlenie > Vonkajšie osvetlenie > Fasádne a záhradné osvetlenie";"Elektroinštalačný materiál > Osvetlenie > LED osvetlenie > Vonkajšie osvetlenie > Fasádne a záhradné osvetlenie";;;;;;;;;;;
"SOL_1D22";;"Solight bezdrôtový hlásič pohybu/gong, externé PIR čidlo, napájanie batériami, biely";"1ca57526-92d6-11f1-a16d-bc24110eff41";"Elektroinštalačný materiál > Zvončeky";"Elektroinštalačný materiál > Zvončeky";;;;;;;;;;;
"SOL_P75B";;"Solight zástrčka uhlová, s priebežnou zásuvkou, IP20 čierna";"1cb0a874-92d6-11f1-904b-bc24110eff41";"Elektroinštalačný materiál > Ostatné > 230V > Koncovky";"Elektroinštalačný materiál > Ostatné > 230V > Koncovky";;;;;;;;;;;
"SOL_5B322";;"Solight vstavaná podlahová zásuvka, IP55, obdĺžnikové viečko";"1cbb9f36-92d6-11f1-a018-bc24110eff41";"Elektroinštalačný materiál > Predlžovačky, zásuvky, vidlica > Výsuvné a vstavané zásuvky";"Elektroinštalačný materiál > Predlžovačky, zásuvky, vidlica > Výsuvné a vstavané zásuvky";;;;;;;;;;;
"SOL_1L77";;"Solight bezdrôtový mini zvonček, do zásuvky, 180m, biely, learning code";"1cc6b5f6-92d6-11f1-8b07-bc24110eff41";"Elektroinštalačný materiál > Zvončeky";"Elektroinštalačný materiál > Zvončeky";;;;;;;;;;;
"SOL_WM-30WS-Q";;"Solight LED reflektor Quick so senzorom, 30W, 2550lm, 4000K, IP44, čierny";"1cd23322-92d6-11f1-81bb-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > LED reflektory";"Elektroinštalačný materiál > Osvetlenie > LED reflektory";;;;;;;;;;;
"SOL_RNP150-R";;"Solight reťaz pre akumulátorovú pílu RNP150";"1cdf096c-92d6-11f1-bc49-bc24110eff41";"Náradie a dielňa > Ručné AKU náradie > Príslušenstvo";"Náradie a dielňa > Ručné AKU náradie > Príslušenstvo";;;;;;;;;;;
"SOL_1V246";;"Solight LED ratanová hviezda, 40x LED, 2x AA, 40cm";"1cea3544-92d6-11f1-9aa3-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > Vianocne osvetlenie > Vianočné LED dekorácie";"Elektroinštalačný materiál > Osvetlenie > Vianocne osvetlenie > Vianočné LED dekorácie";;;;;;;;;;;
"SOL_PP120CW-PD20";;"Solight 3z + USB A+C 20W PD, Wireless 10W, výsuvný blok zásuviek, 2m,  strieborný";"1cfff9ba-92d6-11f1-8e90-bc24110eff41";"Elektroinštalačný materiál > Predlžovačky, zásuvky, vidlica > Výsuvné a vstavané zásuvky";"Elektroinštalačný materiál > Predlžovačky, zásuvky, vidlica > Výsuvné a vstavané zásuvky";;;;;;;;;;;
"SOL_DSP-DYHS01CS-G";;"Solight nástavec na vyhladzovanie vlasov Coanda pre Dyson Airwrap (zlatý)";"1d0aa892-92d6-11f1-81e3-bc24110eff41";"Zdravie a starostlivosť > Starostlivosť o vlasy > Príslušenstvo k starostlivosť o vlasy";"Zdravie a starostlivosť > Starostlivosť o vlasy > Príslušenstvo k starostlivosť o vlasy";;;;;;;;;;;
"SOL_PP128C-PD20-HDMI";;"Solight vestavný blok zásuviek s posuvným krytom, 2 zásuvky, HDMI, USB A+C 20W PD, 2m, strieborný";"1d16a476-92d6-11f1-829d-bc24110eff41";"Elektroinštalačný materiál > Predlžovačky, zásuvky, vidlica > Výsuvné a vstavané zásuvky";"Elektroinštalačný materiál > Predlžovačky, zásuvky, vidlica > Výsuvné a vstavané zásuvky";;;;;;;;;;;
"SOL_PS04X";;"Solight predlžovací prívod 5m, 1 zásuvka, 16A/3680W, PVC, biely";"1d2340c8-92d6-11f1-ad96-bc24110eff41";"Elektroinštalačný materiál > Predlžovačky, zásuvky, vidlica > Jednozásuvkové > Jednozásuvkové 230V";"Elektroinštalačný materiál > Predlžovačky, zásuvky, vidlica > Jednozásuvkové > Jednozásuvkové 230V";;;;;;;;;;;
"SOL_TR02";;"Solight lokátor kľúčenka, Find My kompatibilný";"1d2e6d90-92d6-11f1-89c1-bc24110eff41";"Mobily, smart hodinky a tablety > Príslušenstvo";"Mobily, smart hodinky a tablety > Príslušenstvo";;;;;;;;;;;
"SOL_1V287";;"Solight sada dvoch vianočných LED svetielok, 15/20cm, 30x LED, AA baterie";"1d3b83ea-92d6-11f1-b78d-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > Vianocne osvetlenie > Vianočné LED dekorácie";"Elektroinštalačný materiál > Osvetlenie > Vianocne osvetlenie > Vianočné LED dekorácie";;;;;;;;;;;
"SOL_1V277";;"Solight LED vianočný kolotoč, otáčajúci sa, 7x LED, 30cm, 2x AA";"1d45dec6-92d6-11f1-8b43-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > Vianocne osvetlenie > Vianočné LED dekorácie";"Elektroinštalačný materiál > Osvetlenie > Vianocne osvetlenie > Vianočné LED dekorácie";;;;;;;;;;;
"SOL_SSC15005-S";;"Solight lightning kábel, USB 2.0 A konektor - Lightning konektor, silikón, 0,5m";"1d508e5c-92d6-11f1-b547-bc24110eff41";"TV, audio a video > AV káble > Computer > USB";"TV, audio a video > AV káble > Computer > USB";;;;;;;;;;;
"SOL_WO794-2";;"Solight LED vonkajšia reťaz s žiarovkami, 10 žiaroviek, 5m +3m, 500lm, teplá biela";"1d5adc5e-92d6-11f1-b8a9-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > LED osvetlenie > Vonkajšie osvetlenie > Fasádne a záhradné osvetlenie";"Elektroinštalačný materiál > Osvetlenie > LED osvetlenie > Vonkajšie osvetlenie > Fasádne a záhradné osvetlenie";;;;;;;;;;;
"SOL_WM62-WW";;"Solight LED COB opasok, 5m, 7W/m, 500lm/m, teplá biela, USB napájanie, vypínač, 8mm";"1d6fedb0-92d6-11f1-8c2c-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > LED pásky > LED pásiky";"Elektroinštalačný materiál > Osvetlenie > LED pásky > LED pásiky";;;;;;;;;;;
"SOL_PF21";;"Solight flexo šnúra, 3x 1,5mm2, biela, 3m";"1d7ae364-92d6-11f1-9c81-bc24110eff41";"Elektroinštalačný materiál > Ostatné > 230V > Flexo šnúry";"Elektroinštalačný materiál > Ostatné > 230V > Flexo šnúry";;;;;;;;;;;
"SOL_1V52-W";;"Solight LED vianočná reťaz, hviezdy, 1,5m, 10x LED, 2x AA, biele svetlo";"1d86c9a4-92d6-11f1-af58-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > Vianocne osvetlenie > Vianočné reťaze > Batériové";"Elektroinštalačný materiál > Osvetlenie > Vianocne osvetlenie > Vianočné reťaze > Batériové";;;;;;;;;;;
"SOL_1P07";;"Solight viazacie nylonové pásky, 3,6 x 250mm, natural, 100ks";"1d914fe6-92d6-11f1-8971-bc24110eff41";"Elektroinštalačný materiál > Ostatné > Izolačný materiál > Viazacie pásky";"Elektroinštalačný materiál > Ostatné > Izolačný materiál > Viazacie pásky";;;;;;;;;;;
"SOL_PP02";;"Solight predlžovací prívod, 3 zásuvky, biely, 2m";"1d9ba16c-92d6-11f1-b59f-bc24110eff41";"Elektroinštalačný materiál > Predlžovačky, zásuvky, vidlica > Viaczásuvkové > Klasické";"Elektroinštalačný materiál > Predlžovačky, zásuvky, vidlica > Viaczásuvkové > Klasické";;;;;;;;;;;
"SOL_PF38";;"Solight flexo šnúra, 2.5m, 3 x 2.5mm2, gumová H07RN-F3, čierna";"1da5e5d2-92d6-11f1-b69c-bc24110eff41";"Elektroinštalačný materiál > Ostatné > 230V > Flexo šnúry";"Elektroinštalačný materiál > Ostatné > 230V > Flexo šnúry";;;;;;;;;;;
"SOL_PS09";;"Solight predlžovací prívod - spojka, 1 zásuvka, 25m, 3 x 1,5mm2, oranžová";"1db069bc-92d6-11f1-9c99-bc24110eff41";"Elektroinštalačný materiál > Predlžovačky, zásuvky, vidlica > Jednozásuvkové > Jednozásuvkové 230V";"Elektroinštalačný materiál > Predlžovačky, zásuvky, vidlica > Jednozásuvkové > Jednozásuvkové 230V";;;;;;;;;;;
"SOL_WM72";;"Solight sieťový adaptér 230V - 12V, 5000mA, 60W";"1dbb1380-92d6-11f1-9ed1-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > LED pásky > Napájacie zdroje 12V";"Elektroinštalačný materiál > Osvetlenie > LED pásky > Napájacie zdroje 12V";;;;;;;;;;;
"SOL_WO8002";;"Solight LED osvetlenie s diaľkovým ovládačom Grey, 60W, 4200lm, 49cm, zmena chromatickosti, stmievateľné";"1dc58b76-92d6-11f1-a56f-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > LED osvetlenie > Interiérové osvetlenie";"Elektroinštalačný materiál > Osvetlenie > LED osvetlenie > Interiérové osvetlenie";;;;;;;;;;;
"SOL_WO530";;"Solight LED osvetlenie prachotesné, IP65, 36W, 3600lm, 4000K, 120cm";"1dd0644c-92d6-11f1-8604-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > LED osvetlenie > Technické osvetlenie";"Elektroinštalačný materiál > Osvetlenie > LED osvetlenie > Technické osvetlenie";;;;;;;;;;;
"SOL_1V280";;"Solight LED kovový svietnik, 5x LED, čierny, 40cm";"1ddb825a-92d6-11f1-9aea-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > Vianocne osvetlenie > Vianočné LED dekorácie";"Elektroinštalačný materiál > Osvetlenie > Vianocne osvetlenie > Vianočné LED dekorácie";;;;;;;;;;;
"SOL_SSC1802";;"Solight USB-C kábel s displejom, USB-C konektor - USB-C konektor, 100W, 2m";"1de82186-92d6-11f1-ad36-bc24110eff41";"TV, audio a video > AV káble > Computer > USB";"TV, audio a video > AV káble > Computer > USB";;;;;;;;;;;
"SOL_WZ529-3P";;"Solight LED žiarovka 3-pack, klasický tvar, 10W, E27, 3000K, 270°, 900lm, 3ks v baleniu";"1df63546-92d6-11f1-8e62-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > LED Žiarovky > E27";"Elektroinštalačný materiál > Osvetlenie > LED Žiarovky > E27";;;;;;;;;;;
"SOL_PO62";;"Solight prepäťová ochrana, 150J, 6 zásuviek, 1,5m, biela";"1e02908e-92d6-11f1-8930-bc24110eff41";"Elektroinštalačný materiál > Predlžovačky, zásuvky, vidlica > Prepäťové ochrany";"Elektroinštalačný materiál > Predlžovačky, zásuvky, vidlica > Prepäťové ochrany";;;;;;;;;;;
"SOL_WO7203";;"Solight LED solárne svetlo so senzorom, 9W, 850lm, 4000K, Li-Ion, čierna";"1e0f7790-92d6-11f1-84c1-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > LED osvetlenie > Vonkajšie osvetlenie > Solárne osvetlenie";"Elektroinštalačný materiál > Osvetlenie > LED osvetlenie > Vonkajšie osvetlenie > Solárne osvetlenie";;;;;;;;;;;
"SOL_1L67TB";;"Solight bezdrôtové tlačidlo pre 1L67B, 200m, čierne, learning code, kryt na menovku";"1e1b9124-92d6-11f1-841b-bc24110eff41";"Elektroinštalačný materiál > Zvončeky";"Elektroinštalačný materiál > Zvončeky";;;;;;;;;;;
"SOL_1V13-WIFI";;"Solight LED WIFI smart vonkajšia vianočná reťaz, 400 LED, 20m, prívod 5m, teplá biela + viacfarebný";"1e27eb7c-92d6-11f1-a1c5-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > Vianocne osvetlenie > Vianočné reťaze > Sieťové 230V";"Elektroinštalačný materiál > Osvetlenie > Vianocne osvetlenie > Vianočné reťaze > Sieťové 230V";;;;;;;;;;;
"SOL_WO795";;"Solight LED smart vonkajšia reťaz s RGB žiarovkami, bluetooth, 15 žiaroviek, 14m+6m, 10W";"1e4577f0-92d6-11f1-a7a9-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > LED osvetlenie > Vonkajšie osvetlenie > Fasádne a záhradné osvetlenie";"Elektroinštalačný materiál > Osvetlenie > LED osvetlenie > Vonkajšie osvetlenie > Fasádne a záhradné osvetlenie";;;;;;;;;;;
"SOL_1L68";;"Solight bezdrôtový zvonček, batériový, 200m, biely, learning code";"1e519738-92d6-11f1-b1d2-bc24110eff41";"Elektroinštalačný materiál > Zvončeky";"Elektroinštalačný materiál > Zvončeky";;;;;;;;;;;
"SOL_P99B-PD20";;"Solight rozbočovač s USB A+C rychlonabíjačkou 20W PD, 2 x 10A, čierny, vypínač";"1e5bd3b0-92d6-11f1-aadd-bc24110eff41";"Elektroinštalačný materiál > Ostatné > 230V > Rozbočky";"Elektroinštalačný materiál > Ostatné > 230V > Rozbočky";;;;;;;;;;;
"SOL_WM57";;"Solight wifi Smart LED svetelný pás, RGB, 5m, sada s adaptérom a dialkovým ovladačom";"1e667612-92d6-11f1-8c59-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > LED pásky > LED pásiky";"Elektroinštalačný materiál > Osvetlenie > LED pásky > LED pásiky";;;;;;;;;;;
"SOL_5B324";;"Solight vstavaná podlahová zásuvka, IP55, okrúhle viečko";"1e72bf1c-92d6-11f1-8623-bc24110eff41";"Elektroinštalačný materiál > Predlžovačky, zásuvky, vidlica > Výsuvné a vstavané zásuvky";"Elektroinštalačný materiál > Predlžovačky, zásuvky, vidlica > Výsuvné a vstavané zásuvky";;;;;;;;;;;
"SOL_1L77B";;"Solight bezdrôtový mini zvonček, do zásuvky, 180m, čierny, learning code";"1e7d7010-92d6-11f1-9854-bc24110eff41";"Elektroinštalačný materiál > Zvončeky";"Elektroinštalačný materiál > Zvončeky";;;;;;;;;;;
"SOL_P97-PD20";;"Solight rozbočovač 2 x 16A, USB A+C rychlonabíjačka 20W PD, biely, vypínač";"1e894ff2-92d6-11f1-b558-bc24110eff41";"Elektroinštalačný materiál > Ostatné > 230V > Rozbočky";"Elektroinštalačný materiál > Ostatné > 230V > Rozbočky";;;;;;;;;;;
"SOL_PP120CW-PD20-B";;"Solight 3z + USB A+C 20W PD, Wireless 10W, výsuvný blok zásuviek, 2m,  čierny";"1e9fddda-92d6-11f1-8a3c-bc24110eff41";"Elektroinštalačný materiál > Predlžovačky, zásuvky, vidlica > Výsuvné a vstavané zásuvky";"Elektroinštalačný materiál > Predlžovačky, zásuvky, vidlica > Výsuvné a vstavané zásuvky";;;;;;;;;;;
"SOL_DSP-DYHD08GJ-Y";;"Solight nástenný držiak na sušič vlasov pre fén Dyson Supersonic";"1eacd756-92d6-11f1-a8d0-bc24110eff41";"Zdravie a starostlivosť > Starostlivosť o vlasy > Príslušenstvo k starostlivosť o vlasy";"Zdravie a starostlivosť > Starostlivosť o vlasy > Príslušenstvo k starostlivosť o vlasy";;;;;;;;;;;
"SOL_PP128-RJ45";;"Solight RJ45 Cat6 doplnkový modul pre vstavané zásuvky série PP128";"1eb94ba8-92d6-11f1-baf5-bc24110eff41";"Elektroinštalačný materiál > Predlžovačky, zásuvky, vidlica > Výsuvné a vstavané zásuvky";"Elektroinštalačný materiál > Predlžovačky, zásuvky, vidlica > Výsuvné a vstavané zásuvky";;;;;;;;;;;
"SOL_WD240-W";;"Solight LED mini panel kúpeľňový 2v1, 3CCT, podhľadový / prisadený, 12W, 1020lm, IP54, biela, okrúhly";"1ec4f8f4-92d6-11f1-8804-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > LED panely a podhľadová svetla > LED podhľadové panely a svetlá";"Elektroinštalačný materiál > Osvetlenie > LED panely a podhľadová svetla > LED podhľadové panely a svetlá";;;;;;;;;;;
"SOL_TR03";;"Solight lokátor pre batožinu, Find My kompatibilný";"1ecf6316-92d6-11f1-8deb-bc24110eff41";"Mobily, smart hodinky a tablety > Príslušenstvo";"Mobily, smart hodinky a tablety > Príslušenstvo";;;;;;;;;;;
"SOL_1V288";;"Solight LED vianočný lampáš biely, 20cm, časovač, 2x AA";"1ed9827e-92d6-11f1-8dad-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > Vianocne osvetlenie > Vianočné LED dekorácie";"Elektroinštalačný materiál > Osvetlenie > Vianocne osvetlenie > Vianočné LED dekorácie";;;;;;;;;;;
"SOL_WM-20W-RE";;"Solight LED reflektor, 20W, prenosný, nabijací, 2000lm, oranžovo-čierny";"1ee59726-92d6-11f1-93e6-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > LED reflektory > Reflektory so stojanom";"Elektroinštalačný materiál > Osvetlenie > LED reflektory > Reflektory so stojanom";;;;;;;;;;;
"SOL_DA41";;"Solight nabíjačka USB-C, 65W, PD fast charger";"1ef04d06-92d6-11f1-8fda-bc24110eff41";"Fotovoltaika a energie > Napájacie zdroje";"Fotovoltaika a energie > Napájacie zdroje";;;;;;;;;;;
"SOL_1V282";;"Solight LED drevený vianočný stromek s dekoráciami, 23x LED, prírodná farba, 64cm, 2x AA";"1efd77ba-92d6-11f1-bb5c-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > Vianocne osvetlenie > Vianočné LED dekorácie";"Elektroinštalačný materiál > Osvetlenie > Vianocne osvetlenie > Vianočné LED dekorácie";;;;;;;;;;;
"SOL_SSC16005-S";;"Solight USB-C kábel, USB 2.0 A konektor - USB-C 3.1 konektor, silikón, 0,5m";"1f0a6e8e-92d6-11f1-99c8-bc24110eff41";"TV, audio a video > AV káble > Computer > USB";"TV, audio a video > AV káble > Computer > USB";;;;;;;;;;;
"SOL_WO28-W";;"Solight LED stropné osvetlenie prisadené kulaté, 48W, 4800lm, 3CCT, UGR";"1f15fa38-92d6-11f1-85d3-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > LED panely a podhľadová svetla > LED podhľadové panely a svetlá";"Elektroinštalačný materiál > Osvetlenie > LED panely a podhľadová svetla > LED podhľadové panely a svetlá";;;;;;;;;;;
"SOL_WM62-NW";;"Solight LED COB opasok, 5m, 7W/m, 500lm/m, neutrálna biela, USB napájanie, vypínač, 8mm";"1f210d06-92d6-11f1-be74-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > LED pásky > LED pásiky";"Elektroinštalačný materiál > Osvetlenie > LED pásky > LED pásiky";;;;;;;;;;;
"SOL_PF39";;"Solight flexo šnúra, 5m, 3 x 2.5mm2, gumová H07RN-F3, čierna";"1f2d84dc-92d6-11f1-b3f8-bc24110eff41";"Elektroinštalačný materiál > Ostatné > 230V > Flexo šnúry";"Elektroinštalačný materiál > Ostatné > 230V > Flexo šnúry";;;;;;;;;;;
"SOL_PP13";;"Solight predlžovací prívod, 3 zásuvky, biely, vypínač, 5m";"1f38656e-92d6-11f1-b4b0-bc24110eff41";"Elektroinštalačný materiál > Predlžovačky, zásuvky, vidlica > Viaczásuvkové > Klasické";"Elektroinštalačný materiál > Predlžovačky, zásuvky, vidlica > Viaczásuvkové > Klasické";;;;;;;;;;;
"SOL_WO8003";;"Solight LED osvetlenie s diaľkovým ovládačom Brownie, 48W, 3360lm, 40cm, zmena chromatičnosti, stmievateľné";"1f43029e-92d6-11f1-a1ec-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > LED osvetlenie > Interiérové osvetlenie";"Elektroinštalačný materiál > Osvetlenie > LED osvetlenie > Interiérové osvetlenie";;;;;;;;;;;
"SOL_WO531";;"Solight LED osvetlenie prachotesné, IP65, 18W, 1800lm, 4000K, 120cm";"1f4dfd2a-92d6-11f1-9e06-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > LED osvetlenie > Technické osvetlenie";"Elektroinštalačný materiál > Osvetlenie > LED osvetlenie > Technické osvetlenie";;;;;;;;;;;
"SOL_HN18";;"Solight vonkajšia anténa, DVB-T2, 11dB";"1f64b6b4-92d6-11f1-a782-bc24110eff41";"TV, audio a video > Antény a satelity > Antény";"TV, audio a video > Antény a satelity > Antény";;;;;;;;;;;
"SOL_WO65";;"Solight LED stmievateľná lampička s nočným svetielkom, 10W, 700lm, zmena chromatičnosti";"1f6f1668-92d6-11f1-b891-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > LED stolové lampy";"Elektroinštalačný materiál > Osvetlenie > LED stolové lampy";;;;;;;;;;;
"SOL_WO796";;"Solight LED osvetlenie s ochranou proti vlhkosti, IP54, 18W, 1530lm, 3CCT, 33cm";"1f79a632-92d6-11f1-a5dd-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > LED osvetlenie > Interiérové osvetlenie";"Elektroinštalačný materiál > Osvetlenie > LED osvetlenie > Interiérové osvetlenie";;;;;;;;;;;
"SOL_WZ530-3P";;"ECOLUX LED žiarovka 3-pack, klasický tvar, 12W, E27, 3000K, 270°, 1080lm, 3ks v baleniu";"1f842d00-92d6-11f1-aed2-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > LED Žiarovky > E27";"Elektroinštalačný materiál > Osvetlenie > LED Žiarovky > E27";;;;;;;;;;;
"SOL_WN52";;"Solight LED čelové nabíjacia svietidlo, 170lm, teplé+studené svetlo, Li-Ion";"1f8f333a-92d6-11f1-8fc2-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > Svietidlá > Čelové";"Elektroinštalačný materiál > Osvetlenie > Svietidlá > Čelové";;;;;;;;;;;
"SOL_SSPB01";;"Solight powerbanka, 5000 mAh, kompatibilná s MagSafe";"1f9f8a6e-92d6-11f1-82ee-bc24110eff41";"Fotovoltaika a energie > Napájacie zdroje";"Fotovoltaika a energie > Napájacie zdroje";;;;;;;;;;;
"SOL_P107";;"Solight rozbočovač, 2 x 10A, biely, vypínač";"1faa91b6-92d6-11f1-bb17-bc24110eff41";"Elektroinštalačný materiál > Ostatné > 230V > Rozbočky";"Elektroinštalačný materiál > Ostatné > 230V > Rozbočky";;;;;;;;;;;
