ean;stara_url;stary_nazov;novy_dodavatel;novy_nazov;nova_url;stav
8595118858985;https://premiumstore.sk/spojka-kloboucek-sroubovaci-pro-kabely-do-25mm2#68909;Atos Spojka-klobouček šroubovací pro kabely do 25mm2;atos;Spojka-klobouček šroubovací pro kabely do 25mm2;https://www.premiumstore.sk/spojka-kloboucek-sroubovaci-pro-kabely-do-25mm2/;OK
8595118858978;https://premiumstore.sk/spojka-kloboucek-sroubovaci-pro-kabely-do-16mm2#68908;Atos Spojka-klobouček šroubovací pro kabely do 16mm2;atos;Spojka-klobouček šroubovací pro kabely do 16mm2;https://www.premiumstore.sk/spojka-kloboucek-sroubovaci-pro-kabely-do-16mm2/;OK
8595118858961;https://premiumstore.sk/spojka-kloboucek-sroubovaci-pro-kabely-do-10mm2#68907;Atos Spojka-klobouček šroubovací pro kabely do 10mm2;atos;Spojka-klobouček šroubovací pro kabely do 10mm2;https://www.premiumstore.sk/spojka-kloboucek-sroubovaci-pro-kabely-do-10mm2/;OK
8595118848610;https://premiumstore.sk/spojka-kloboucek-lisovaci-do-prumeru-8mm#68906;Atos Spojka-klobouček lisovací do průměru 8mm;atos;Spojka-klobouček lisovací do průměru 8mm;https://www.premiumstore.sk/spojka-kloboucek-lisovaci-do-prumeru-8mm/;OK
8595118848603;https://premiumstore.sk/spojka-kloboucek-lisovaci-do-prumeru-6mm#68905;Atos Spojka-klobouček lisovací do průměru 6mm;atos;Spojka-klobouček lisovací do průměru 6mm;https://www.premiumstore.sk/spojka-kloboucek-lisovaci-do-prumeru-6mm/;OK
8595118841338;https://premiumstore.sk/rychlospojka-paralelni-zluta-kabely-2-6-6-6mm2#68904;Atos Rychlospojka paralelní žlutá,kabely 2,6-6,6mm2;atos;Rychlospojka paralelní žlutá,kabely 2,6-6,6mm2;https://www.premiumstore.sk/rychlospojka-paralelni-zluta-kabely-2-6-6-6mm2/;OK
8595118841314;https://premiumstore.sk/rychlospojka-paralelni-modra-kabely-1-2-6mm2#68903;Atos Rychlospojka paralelní modrá,kabely 1-2,6mm2;atos;Rychlospojka paralelní modrá,kabely 1-2,6mm2;https://www.premiumstore.sk/rychlospojka-paralelni-modra-kabely-1-2-6mm2/;OK
8595118840829;https://premiumstore.sk/rychlospojka-paralelni-cervena-kabely-0-25-1-65mm2#68902;Atos Rychlospojka paralelní červená,kabely 0,25-1,65mm2;atos;Rychlospojka paralelní červená,kabely 0,25-1,65mm2;https://www.premiumstore.sk/rychlospojka-paralelni-cervena-kabely-0-25-1-65mm2/;OK
8595118858916;https://premiumstore.sk/spojka-lisovaci-pro-kabel-25mm2-bn22#68901;Atos Spojka lisovací pro kabel 25mm2, (BN22);atos;Spojka lisovací pro kabel 25mm2, (BN22);https://www.premiumstore.sk/spojka-lisovaci-pro-kabel-25mm2-bn22/;OK
8596425058730;https://premiumstore.sk/spojka-lisovaci-pro-kabel-2-5-4mm2-bn3-5-baleni-100ks#68900;Atos Spojka lisovací pro kabel 2,5-4mm2, (BN3,5), balení 100ks;atos;Spojka lisovací pro kabel 2,5-4mm2, (BN3,5), balení 100ks;https://www.premiumstore.sk/spojka-lisovaci-pro-kabel-2-5-4mm2-bn3-5-baleni-100ks/;OK
8596425058723;https://premiumstore.sk/spojka-lisovaci-pro-kabel-2-5-4mm2-bn3-5#68899;Atos Spojka lisovací pro kabel 2,5-4mm2, (BN3,5);atos;Spojka lisovací pro kabel 2,5-4mm2, (BN3,5);https://www.premiumstore.sk/spojka-lisovaci-pro-kabel-2-5-4mm2-bn3-5-/;OK
8595118858121;https://premiumstore.sk/spojka-lisovaci-pro-kabel-16mm2-bn14#68898;Atos Spojka lisovací pro kabel 16mm2, (BN14);atos;Spojka lisovací pro kabel 16mm2, (BN14);https://www.premiumstore.sk/spojka-lisovaci-pro-kabel-16mm2-bn14/;OK
8595118855526;https://premiumstore.sk/spojka-lisovaci-pro-kabel-10mm2-bn8#68897;Atos Spojka lisovací pro kabel 10mm2, (BN8);atos;Spojka lisovací pro kabel 10mm2, (BN8);https://www.premiumstore.sk/spojka-lisovaci-pro-kabel-10mm2-bn8/;OK
5903293023396;https://premiumstore.sk/sada-konektoru-izolovanych-faston-ocko-vidlicka-spojka-250ks#68896;Atos Sada konektorů izolovaných faston, očko, vidlička, spojka 250ks;atos;Sada konektorů izolovaných faston, očko, vidlička, spojka 250ks;https://www.premiumstore.sk/sada-konektoru-izolovanych-faston--ocko--vidlicka--spojka-250ks/;OK
8595118867765;https://premiumstore.sk/vidlicka-kabelova-8-4mm-zluta-sv-5-5-8#68895;Atos Vidlička kabelová 8,4mm žlutá (SV 5,5-8);atos;Vidlička kabelová 8,4mm žlutá (SV 5,5-8);https://www.premiumstore.sk/vidlicka-kabelova-8-4mm-zluta--sv-5-5-8-/;OK
8595118867758;https://premiumstore.sk/vidlicka-kabelova-6-5mm-zluta-svs-5-5-6#68894;Atos Vidlička kabelová 6,5mm žlutá (SVS 5,5-6);atos;Vidlička kabelová 6,5mm žlutá (SVS 5,5-6);https://www.premiumstore.sk/vidlicka-kabelova-6-5mm-zluta--svs-5-5-6-/;OK
8595118862876;https://premiumstore.sk/vidlicka-kabelova-6-5mm-neizolovana-dj441a-6b#68893;Atos Vidlička kabelová 6,5mm neizolovaná (DJ441A-6B);atos;Vidlička kabelová 6,5mm neizolovaná (DJ441A-6B);https://www.premiumstore.sk/vidlicka-kabelova-6-5mm-neizolovana--dj441a-6b-/;OK
8595118813359;https://premiumstore.sk/vidlicka-kabelova-6-5mm-modra-svs-2-6#68892;Atos Vidlička kabelová 6,5mm modrá (SVS 2-6);atos;Vidlička kabelová 6,5mm modrá (SVS 2-6);https://www.premiumstore.sk/vidlicka-kabelova-6-5mm-modra--svs-2-6-/;OK
8595118812246;https://premiumstore.sk/vidlicka-kabelova-6-5mm-cervena-svs-1-25-6#68891;Atos Vidlička kabelová 6,5mm červená (SVS 1,25-6);atos;Vidlička kabelová 6,5mm červená (SVS 1,25-6);https://www.premiumstore.sk/vidlicka-kabelova-6-5mm-cervena--svs-1-25-6-/;OK
8595118862531;https://premiumstore.sk/vidlicka-kabelova-5-5mm-neizolovana-dj441a-5b#68890;Atos Vidlička kabelová 5,5mm neizolovaná (DJ441A-5B);atos;Vidlička kabelová 5,5mm neizolovaná (DJ441A-5B);https://www.premiumstore.sk/vidlicka-kabelova-5-5mm-neizolovana--dj441a-5b-/;OK
8595118808652;https://premiumstore.sk/vidlicka-kabelova-5-3mm-zluta-sv-5-5-5#68889;Atos Vidlička kabelová 5,3mm žlutá (SV 5,5-5);atos;Vidlička kabelová 5,3mm žlutá (SV 5,5-5);https://www.premiumstore.sk/vidlicka-kabelova-5-3mm-zluta--sv-5-5-5-/;OK
8595118810921;https://premiumstore.sk/vidlicka-kabelova-5-3mm-modra-svs-2-5#68888;Atos Vidlička kabelová 5,3mm modrá (SVS 2-5);atos;Vidlička kabelová 5,3mm modrá (SVS 2-5);https://www.premiumstore.sk/vidlicka-kabelova-5-3mm-modra--svs-2-5-/;OK
8595118809857;https://premiumstore.sk/vidlicka-kabelova-5-3mm-cervena-svs-1-25-5#68887;Atos Vidlička kabelová 5,3mm červená (SVS 1,25-5);atos;Vidlička kabelová 5,3mm červená (SVS 1,25-5);https://www.premiumstore.sk/vidlicka-kabelova-5-3mm-cervena--svs-1-25-5-/;OK
8595118809826;https://premiumstore.sk/vidlicka-kabelova-5-3mm-cerna-svs-3-5-5#68886;Atos Vidlička kabelová 5,3mm černá (SVS 3,5-5);atos;Vidlička kabelová 5,3mm černá (SVS 3,5-5);https://www.premiumstore.sk/vidlicka-kabelova-5-3mm-cerna--svs-3-5-5-/;OK
8595118861343;https://premiumstore.sk/vidlicka-kabelova-4-5mm-neizolovana-dj441a-4b#68885;Atos Vidlička kabelová 4,5mm neizolovaná (DJ441A-4B);atos;Vidlička kabelová 4,5mm neizolovaná (DJ441A-4B);https://www.premiumstore.sk/vidlicka-kabelova-4-5mm-neizolovana--dj441a-4b-/;OK
8595118806863;https://premiumstore.sk/vidlicka-kabelova-4-3mm-zluta-svs-5-5-4#68884;Atos Vidlička kabelová 4,3mm žlutá (SVS 5,5-4);atos;Vidlička kabelová 4,3mm žlutá (SVS 5,5-4);https://www.premiumstore.sk/vidlicka-kabelova-4-3mm-zluta--svs-5-5-4-/;OK
8595118808256;https://premiumstore.sk/vidlicka-kabelova-4-3mm-modra-svs-2-4#68883;Atos Vidlička kabelová 4,3mm modrá (SVS 2-4);atos;Vidlička kabelová 4,3mm modrá (SVS 2-4);https://www.premiumstore.sk/vidlicka-kabelova-4-3mm-modra--svs-2-4-/;OK
8595118807792;https://premiumstore.sk/vidlicka-kabelova-4-3mm-cervena-svs-1-25-4#68882;Atos Vidlička kabelová 4,3mm červená (SVS 1,25-4);atos;Vidlička kabelová 4,3mm červená (SVS 1,25-4);https://www.premiumstore.sk/vidlicka-kabelova-4-3mm-cervena--svs-1-25-4-/;OK
8595118804357;https://premiumstore.sk/vidlicka-kabelova-3-7mm-modra-svs-2-3-5#68881;Atos Vidlička kabelová 3,7mm modrá (SVS 2-3,5);atos;Vidlička kabelová 3,7mm modrá (SVS 2-3,5);https://www.premiumstore.sk/vidlicka-kabelova-3-7mm-modra--svs-2-3-5-/;OK
8595118803121;https://premiumstore.sk/vidlicka-kabelova-3-7mm-cervena-svs-1-25-3-5#68880;Atos Vidlička kabelová 3,7mm červená (SVS 1,25-3,5);atos;Vidlička kabelová 3,7mm červená (SVS 1,25-3,5);https://www.premiumstore.sk/vidlicka-kabelova-3-7mm-cervena--svs-1-25-3-5-/;OK
8595118838192;https://premiumstore.sk/vidlicka-kabelova-3-2mm-modra-sv-2-3#68879;Atos Vidlička kabelová 3,2mm modrá (SV 2-3);atos;Vidlička kabelová 3,2mm modrá (SV 2-3);https://www.premiumstore.sk/vidlicka-kabelova-3-2mm-modra--sv-2-3-/;OK
8595118838185;https://premiumstore.sk/vidlicka-kabelova-3-2mm-cervena-sv-1-25-3#68878;Atos Vidlička kabelová 3,2mm červená (SV 1,25-3);atos;Vidlička kabelová 3,2mm červená (SV 1,25-3);https://www.premiumstore.sk/vidlicka-kabelova-3-2mm-cervena--sv-1-25-3-/;OK
8595118822221;https://premiumstore.sk/rozvadec-tsmf-8-plastovy-1x8p-zapustny#68876;Ostatní Rozvaděč TSMF-8 plastový 1x8P zápustný;atos;Rozvaděč TSMF-8 plastový 1x8P zápustný;https://www.premiumstore.sk/rozvadec-tsmf-8-plastovy-1x8p-zapustny/;OK
8595118858510;https://premiumstore.sk/rozvadec-tsmf-36-plastovy-3x12p-zapustny#68875;Ostatní Rozvaděč TSMF-36 plastový 3x12P zápustný;atos;Rozvaděč TSMF-36 plastový 3x12P zápustný;https://www.premiumstore.sk/rozvadec-tsmf-36-plastovy-3x12p-zapustny/;OK
8595118838680;https://premiumstore.sk/rozvadec-tsmf-24-plastovy-2x12p-zapustny#68874;Ostatní Rozvaděč TSMF-24 plastový 2x12P zápustný;atos;Rozvaděč TSMF-24 plastový 2x12P zápustný;https://www.premiumstore.sk/rozvadec-tsmf-24-plastovy-2x12p-zapustny/;OK
8595118830851;https://premiumstore.sk/rozvadec-tsmf-12-plastovy-1x12p-zapustny#68873;Ostatní Rozvaděč TSMF-12 plastový 1x12P zápustný;atos;Rozvaděč TSMF-12 plastový 1x12P zápustný;https://www.premiumstore.sk/rozvadec-tsmf-12-plastovy-1x12p-zapustny/;OK
8596425115624;https://premiumstore.sk/rozvadec-tsmf-6-plastovy-1x6p-zapustny#68872;Ostatní Rozvaděč TSMF-6 plastový 1x6P zápustný;atos;Rozvaděč TSMF-6 plastový 1x6P zápustný;https://www.premiumstore.sk/rozvadec-tsmf-6-plastovy-1x6p-zapustny/;OK
5901890041447;https://premiumstore.sk/adapter-kruger-matz-km1246-usb-usb-c#68866;"Adaptér KRUGER &amp; MATZ KM1246 USB - USB-C";atos;Adaptér KRUGER & MATZ KM1246 USB - USB-C;https://www.premiumstore.sk/adapter-kruger-matz-km1246-usb-usb-c/;OK
DR2210-DDS;https://premiumstore.sk/solarni-regulator-mppt-epever-dr2210-dds-12-24v-20a-100v-duoracer#68865;Solární regulátor MPPT EPever DR2210-DDS, 12/24V, 20A, 100V DuoRacer;;;;VYRADENY_Z_PONUKY
5901890078221;https://premiumstore.sk/baterie-lifepo4-12-8v-100ah-vipow-bat0499-bluetooth#68857;Baterie LiFePO4 12,8V 100Ah VIPOW BAT0499 Bluetooth;atos;Baterie LiFePO4 12,8V 100Ah VIPOW BAT0499 Bluetooth;https://www.premiumstore.sk/baterie-lifepo4-12-8v-100ah-vipow-bat0499-bluetooth/;OK
J0906;https://premiumstore.sk/emos-em-p117-profi-venkovni-dvb-t2-antena#68856;EMOS EM-P117 PROFI venkovní DVB-T2 anténa;;;;VYRADENY_Z_PONUKY
J0804;https://premiumstore.sk/emos-village-flipp-v200-univerzalni-antena#68855;EMOS VILLAGE FLIPP–V200 univerzální anténa;;;;VYRADENY_Z_PONUKY
J0801;https://premiumstore.sk/emos-village-dio-v750-univerzalni-antena#68854;EMOS VILLAGE DIO-V750 univerzální anténa;;;;VYRADENY_Z_PONUKY
J0705;https://premiumstore.sk/emos-city-orbi-c200-univerzalni-pokojova-antena#68853;EMOS CITY ORBI-C200 univerzální pokojová anténa;;;;VYRADENY_Z_PONUKY
P4112;https://premiumstore.sk/led-pracovni-svitilna-emos-p4112-2-cob-led-350-lm-3-aa#68852;LED pracovní svítilna EMOS P4112, 2× COB LED, 350 lm, 3× AA;;;;VYRADENY_Z_PONUKY
P4113;https://premiumstore.sk/led-pracovni-svitilna-emos-p4113-cob-led-700-lm-4-aa#68851;LED pracovní svítilna EMOS P4113, COB LED, 700 lm, 4× AA;;;;VYRADENY_Z_PONUKY
8595689802240;https://premiumstore.sk/tesla-aircook-grill-qg800-wifi#61580;"TESLA AirCook &amp; Grill QG800 WiFi";atos;TESLA AirCook & Grill QG800 WiFi - multifunkční digitální horkovzdušná fritéza s grilem;https://www.premiumstore.sk/tesla-aircook-grill-qg800-wifi-multifunkcni-digitalni-horkovzdusna-friteza-s-grilem/;OK
J0802;https://premiumstore.sk/emos-village-camp-v400-univerzalni-antena#68838;EMOS VILLAGE CAMP–V400 univerzální anténa;;;;VYRADENY_Z_PONUKY
P2313;https://premiumstore.sk/led-svitilna-kempingova-emos-p2313-nabijeci-350-lm#68805;LED svítilna kempingová EMOS P2313, nabíjecí, 350 lm;;;;VYRADENY_Z_PONUKY
SCC075015060R;https://premiumstore.sk/solarni-regulator-mppt-victron-energy-smartsolar-75v-15a-bluetooth#68795;Solární regulátor MPPT Victron Energy SmartSolar 75V/15A Bluetooth;;;;VYRADENY_Z_PONUKY
BMS300200000;https://premiumstore.sk/victron-energy-ve-bus-bms#68794;Victron Energy VE.Bus BMS;;;;VYRADENY_Z_PONUKY
VBS127010010;https://premiumstore.sk/bateriovy-odpojovac-victron-energy-275a#68793;Bateriový odpojovač Victron Energy 275A;;;;VYRADENY_Z_PONUKY
SCC115110411;https://premiumstore.sk/solarni-regulator-mppt-victron-energy-smartsolar-150v-100a-tr-ve-can#68792;Solární regulátor MPPT Victron Energy SmartSolar 150V/100A-Tr VE.Can;;;;VYRADENY_Z_PONUKY
CYR010120011;https://premiumstore.sk/propojovac-baterii-victron-energy-cyrix-ct-12-24v-120a#68791;Propojovač baterií Victron Energy Cyrix-ct 12-24V 120A;;;;VYRADENY_Z_PONUKY
P5508N;https://premiumstore.sk/spinaci-mechanicka-zasuvka-emos-p5508n-venkovni#68774;Spínací mechanická zásuvka EMOS P5508N venkovní;;;;VYRADENY_Z_PONUKY
DR3210N-DDS;https://premiumstore.sk/solarni-regulator-mppt-epever-dr3210-dds-12-24v-30a-100v-duoracer#68762;Solární regulátor MPPT Epever DR3210-DDS, 12/24V, 30A, 100V DuoRacer;;;;VYRADENY_Z_PONUKY
ZQ9527;https://premiumstore.sk/led-zarovka-emos-zq9527-classic-jc-1-9w-g9-neutralni-bila#68744;LED žárovka EMOS ZQ9527 Classic JC 1,9W G9 neutrální bílá;;;;VYRADENY_Z_PONUKY
4029665635200;https://premiumstore.sk/hodiny-nastenne-technoline-635205-cerne#68732;Hodiny nástěnné TechnoLine 635205 černé;atos;Hodiny nástěnné TechnoLine 635205 černé;https://www.premiumstore.sk/hodiny-nastenne-technoline-635205-cerne/;OK
SM7015W;https://premiumstore.sk/kabel-usb-c-2-0-lighting-mfi-emos-sm7015w-1-m-bily#68729;Kabel USB-C 2.0 / Lighting MFi, EMOS SM7015W, 1 m, bílý;;;;VYRADENY_Z_PONUKY
SM7027W;https://premiumstore.sk/kabel-usb-c-2-0-usb-c-2-0-emos-sm7027w-1-m-bily#68728;Kabel USB-C 2.0 / USB-C 2.0, EMOS SM7027W, 1 m, bílý;;;;VYRADENY_Z_PONUKY
S70203;https://premiumstore.sk/kabel-usb-3-0-a-m-micro-b-m-1m-emos-s70203#68727;Kabel USB 3.0, A/M – micro B/M 1m, EMOS S70203;;;;VYRADENY_Z_PONUKY
S70201;https://premiumstore.sk/kabel-usb-2-0-a-m-a-f-2m-cerny-emos-s70201#68726;Kabel USB 2.0 A/M – A/F 2m, černý, EMOS S70201;;;;VYRADENY_Z_PONUKY
S70200;https://premiumstore.sk/kabel-usb-2-0-a-m-a-m-2m-cerna-emos-s70200#68725;Kabel USB 2.0, A/M – A/M, 2m, černá, EMOS S70200;;;;VYRADENY_Z_PONUKY
P01320R;https://premiumstore.sk/prodluzovaci-kabel-spojka-emos-p01320r-20-m-1-zasuvka-oranzovy-pvc-230-v-1-5-mm2#68722;Prodlužovací kabel spojka EMOS P01320R 20 m / 1 zásuvka / oranžový / PVC / 230 V / 1,5 mm2;;;;VYRADENY_Z_PONUKY
5902887015090;https://premiumstore.sk/trmen-dvojita-spojka-ozp-60#68721;Console Třmen dvojitá spojka OZP-60;;;;VYRADENY_Z_PONUKY
TP-CC-004;https://premiumstore.sk/spona-pro-upevneni-kabelu-ocelova-1-4301-a2#68719;Fve Spona pro upevnění kabelu ocelová 1.4301 (A2);;;;VYRADENY_Z_PONUKY
8595689805333;https://premiumstore.sk/tesla-mediabox-xt850-android-tv-11-box-4k-s-tunerem-dvb-t2-c#68716;TESLA MediaBox XT850 Android TV 11 box 4K s tunerem DVB-T2/C;atos;TESLA MediaBox XT850 Android TV 11 box 4K s tunerem DVB-T2/C;https://www.premiumstore.sk/tesla-mediabox-xt850-android-tv-11-box-4k-s-tunerem-dvb-t2-c/;OK
8591043095082;https://premiumstore.sk/vodic-h07v-k-cya-lanko-cu-16mm2-cerny#68713;Nkt Cables Vodič H07V-K CYA, lanko Cu 16mm2, černý;atos;Vodič H07V-K CYA, lanko Cu 16mm2, černý;https://www.premiumstore.sk/vodic-h07v-k-cya--lanko-cu-16mm2--cerny/;OK
8591043095280;https://premiumstore.sk/vodic-h07v-k-cya-lanko-cu-16mm2-cerveny#68712;Nkt Cables Vodič H07V-K CYA, lanko Cu 16mm2, červený;atos;Vodič H07V-K CYA, lanko Cu 16mm2, červený;https://www.premiumstore.sk/vodic-h07v-k-cya--lanko-cu-16mm2--cerveny/;OK
8591043096089;https://premiumstore.sk/vodic-h07v-k-cya-lanko-cu-35mm2-cerveny#68710;Nkt Cables Vodič H07V-K CYA, lanko Cu 35mm2, červený;atos;Vodič H07V-K CYA, lanko Cu 35mm2, červený;https://www.premiumstore.sk/vodic-h07v-k-cya--lanko-cu-35mm2--cerveny/;OK
8591043095884;https://premiumstore.sk/vodic-h07v-k-cya-lanko-cu-35mm2-cerny#68709;Nkt Cables Vodič H07V-K CYA, lanko Cu 35mm2, černý;atos;Vodič H07V-K CYA, lanko Cu 35mm2, černý;https://www.premiumstore.sk/vodic-h07v-k-cya--lanko-cu-35mm2--cerny/;OK
8591043096485;https://premiumstore.sk/vodic-h07v-k-cya-lanko-cu-50mm2-cerveny#68708;Nkt Cables Vodič H07V-K CYA, lanko Cu 50mm2, červený;atos;Vodič H07V-K CYA, lanko Cu 50mm2, červený;https://www.premiumstore.sk/vodic-h07v-k-cya--lanko-cu-50mm2--cerveny/;OK
P3320;https://premiumstore.sk/led-nocni-svetlo-emos-p3320-s-fotosenzorem-do-zasuvky#68704;LED noční světlo EMOS P3320 s fotosenzorem do zásuvky;;;;VYRADENY_Z_PONUKY
ORI121222120;https://premiumstore.sk/dc-dc-nabijecka-orion-tr-smart-12-12-18a-220w-izolovana#68699;Victron Energy DC-DC nabíječka Orion-Tr Smart 12/12-18A (220W) izolovaná;;;;VYRADENY_Z_PONUKY
ORI121236120;https://premiumstore.sk/dc-dc-nabijecka-orion-tr-smart-12-12-30a-360w-izolovana#68697;Victron Energy DC-DC nabíječka Orion-Tr Smart 12/12-30A (360W) izolovaná;;;;VYRADENY_Z_PONUKY
ORI121236140;https://premiumstore.sk/dc-dc-nabijecka-orion-tr-smart-12-12-30a-360w-neizolovana#68696;Victron Energy DC-DC nabíječka Orion-Tr Smart 12/12-30A (360W) neizolovaná;;;;VYRADENY_Z_PONUKY
P3319;https://premiumstore.sk/led-nocni-svetlo-emos-p3319-s-fotosenzorem-do-zasuvky#68686;LED noční světlo EMOS P3319 s fotosenzorem do zásuvky;;;;VYRADENY_Z_PONUKY
P3318;https://premiumstore.sk/led-nocni-svetlo-emos-p3318-s-fotosenzorem-do-zasuvky#68685;LED noční světlo EMOS P3318 s fotosenzorem do zásuvky;;;;VYRADENY_Z_PONUKY
P5603R;https://premiumstore.sk/termostat-emos-p5603r-pokojovy#68666;Termostat EMOS P5603R pokojový;;;;VYRADENY_Z_PONUKY
P0024N;https://premiumstore.sk/zasuvka-rozbocovaci-emos-p0024n-3-kulata#68653;Zásuvka rozbočovací EMOS P0024N 3× kulatá;;;;VYRADENY_Z_PONUKY
ZQ9526;https://premiumstore.sk/led-zarovka-emos-zq9526-classic-jc-1-9w-g9-tepla-bila#68637;LED žárovka EMOS ZQ9526 Classic JC 1,9W G9 teplá bílá;;;;VYRADENY_Z_PONUKY
MS75-12(L);https://premiumstore.sk/baterie-lifepo4-12-8v-75ah-mhpower-ms75-12-l-lc5-m8#68631;Baterie LiFePO4 12,8V  75Ah MHPower MS75-12(L) LC5-M8;;;;VYRADENY_Z_PONUKY
MS100-12(L);https://premiumstore.sk/baterie-lifepo4-12-8v-100ah-mhpower-ms100-12-l-lc4-m8#68630;Baterie LiFePO4 12,8V 100Ah MHPower MS100-12(L) LC4-M8;;;;VYRADENY_Z_PONUKY
MS150-12(L);https://premiumstore.sk/baterie-lifepo4-12-8v-150ah-mhpower-ms150-12-l-lc5-m8#68629;Baterie LiFePO4 12,8V 150Ah MHPower MS150-12(L) LC5-M8;;;;VYRADENY_Z_PONUKY
E0121;https://premiumstore.sk/digitalni-teplomer-emos-e0121#68623;Digitální teploměr EMOS E0121;;;;VYRADENY_Z_PONUKY
8592733021220;https://premiumstore.sk/detektor-oxidu-uhliciteho-co2-garni-201-onecare#68618;Detektor oxidu uhličitého CO2 GARNI 201 OneCare;atos;Detektor oxidu uhličitého CO2 GARNI 201 OneCare;https://www.premiumstore.sk/detektor-oxidu-uhliciteho-co2-garni-201-onecare/;OK
E8636;https://premiumstore.sk/teplomer-digitalni-bezdratovy-emos-e8636#68611;Teploměr digitální bezdrátový EMOS E8636;;;;VYRADENY_Z_PONUKY
RB2;https://premiumstore.sk/drzak-na-sev-plechove-strechy-l90-x-w44-x-h44#68609;Fve Držák na šev plechové střechy /L90 x W44 x H44/;;;;VYRADENY_Z_PONUKY
P1313RZ;https://premiumstore.sk/prodluzovaci-kabel-emos-p1313rz-s-vypinacem-3-zasuvky-3m-zeleny#68607;Prodlužovací kabel EMOS P1313RZ s vypínačem, 3 zásuvky, 3m, zelený;;;;VYRADENY_Z_PONUKY
P1312Z;https://premiumstore.sk/prodluzovaci-kabel-emos-p1312z-s-vypinacem-2-m-3-zasuvky-zeleny-1-mm2#68598;Prodlužovací kabel EMOS P1312Z s vypínačem 2 m, 3 zásuvky,  zelený, 1 mm2;;;;VYRADENY_Z_PONUKY
PC1512;https://premiumstore.sk/prodluzovaci-kabel-emos-pc1512-s-vypinacem-2-m-5-zasuvek-cerny-pvc-1-mm2#68597;Prodlužovací kabel EMOS PC1512 s vypínačem 2 m, 5 zásuvek, černý, PVC, 1 mm2;;;;VYRADENY_Z_PONUKY
PC0512;https://premiumstore.sk/prodluzovaci-kabel-emos-pc0512-2-m-5-zasuvek-cerny-pvc-1-mm2#68596;Prodlužovací kabel EMOS PC0512 2 m, 5 zásuvek, černý, PVC, 1 mm2;;;;VYRADENY_Z_PONUKY
PC1312;https://premiumstore.sk/prodluzovaci-kabel-emos-pc1312-s-vypinacem-2-m-3-zasuvky-cerny-pvc-1-mm2#68595;Prodlužovací kabel EMOS PC1312 s vypínačem 2 m, 3 zásuvky, černý, PVC, 1 mm2;;;;VYRADENY_Z_PONUKY
PC0312;https://premiumstore.sk/prodluzovaci-kabel-emos-pc0312-2-m-3-zasuvky-cerny-pvc-1-mm2#68594;Prodlužovací kabel EMOS PC0312 2 m, 3 zásuvky, černý, PVC, 1 mm2;;;;VYRADENY_Z_PONUKY
8592733021299;https://premiumstore.sk/nahradni-uv-sterilizacni-lampa-garni-uv-45t#68593;Náhradní UV sterilizační lampa GARNI UV 45T;atos;Náhradní UV sterilizační lampa GARNI UV 45T;https://www.premiumstore.sk/nahradni-uv-sterilizacni-lampa-garni-uv-45t/;OK
8592733021282;https://premiumstore.sk/nahradni-filtracni-kapsle-garni-bs-45t#68592;Náhradní filtrační kapsle GARNI BS 45T;atos;Náhradní filtrační kapsle GARNI BS 45T;https://www.premiumstore.sk/nahradni-filtracni-kapsle-garni-bs-45t/;OK
8592733020964;https://premiumstore.sk/nahradni-vodni-filtr-garni-wf-45t#68591;Náhradní vodní filtr GARNI WF 45T;atos;Náhradní vodní filtr GARNI WF 45T;https://www.premiumstore.sk/nahradni-vodni-filtr-garni-wf-45t/;OK
8592733020957;https://premiumstore.sk/sada-nahradnich-filtru-garni-ac-45t-garni-ah-45t#68590;Sada náhradních filtrů GARNI AC 45T / GARNI AH 45T;atos;Sada náhradních filtrů GARNI AC 45T / GARNI AH 45T;https://www.premiumstore.sk/sada-nahradnich-filtru-garni-ac-45t-garni-ah-45t/;OK
8592733021275;https://premiumstore.sk/nahradni-predfiltr-garni-pf-45t#68589;Náhradní předfiltr GARNI PF 45T;atos;Náhradní předfiltr GARNI PF 45T;https://www.premiumstore.sk/nahradni-predfiltr-garni-pf-45t/;OK
8592733020940;https://premiumstore.sk/sada-nahradnich-filtru-garni-ac-15t-garni-ah-15t#68588;Sada náhradních filtrů GARNI AC 15T / GARNI AH 15T;atos;Sada náhradních filtrů GARNI AC 15T / GARNI AH 15T;https://www.premiumstore.sk/sada-nahradnich-filtru-garni-ac-15t-garni-ah-15t/;OK
8592733021268;https://premiumstore.sk/nahradni-predfiltr-garni-pf-15t#68587;Náhradní předfiltr GARNI PF 15T;atos;Náhradní předfiltr GARNI PF 15T;https://www.premiumstore.sk/nahradni-predfiltr-garni-pf-15t/;OK
E0422;https://premiumstore.sk/digitalni-teplomer-emos-e0422#68585;Digitální teploměr EMOS E0422;;;;VYRADENY_Z_PONUKY
8592733020933;https://premiumstore.sk/chytra-cisticka-vzduchu-garni-45t-onecare#68583;Chytrá čistička vzduchu GARNI 45T OneCare;atos;Chytrá čistička vzduchu GARNI 45T OneCare;https://www.premiumstore.sk/chytra-cisticka-vzduchu-garni-45t-onecare/;OK
8592733020926;https://premiumstore.sk/chytra-cisticka-vzduchu-garni-15t-onecare#68582;Chytrá čistička vzduchu GARNI 15T OneCare;atos;Chytrá čistička vzduchu GARNI 15T OneCare;https://www.premiumstore.sk/chytra-cisticka-vzduchu-garni-15t-onecare/;OK
